step,layer,role,tph,grad_out_norm,latent_norm,ratio
3400,4,V,128,2.548081e-05,7.865643e+00,3.239507e-06
3400,4,Out,1024,2.108947e-04,2.016779e+01,1.045701e-05
3400,5,Q,192,9.120616e-07,9.059805e-01,1.006712e-06
3400,5,K,192,2.365949e-06,2.234283e+00,1.058930e-06
3400,5,V,128,2.755688e-05,7.208199e+00,3.822991e-06
3400,5,Out,1024,2.424822e-04,2.239748e+01,1.082631e-05
3500,0,Q,192,1.055408e-03,2.704744e+01,3.902062e-05
3500,0,K,192,1.452003e-03,3.013590e+01,4.818185e-05
3500,0,V,128,4.766436e-03,2.787352e+01,1.710023e-04
3500,0,Out,1024,1.030320e-02,2.597395e+02,3.966744e-05
3500,1,Q,192,4.182809e-04,2.865191e+01,1.459871e-05
3500,1,K,192,3.192436e-04,2.892877e+01,1.103550e-05
3500,1,V,128,4.436804e-04,1.743708e+01,2.544465e-05
3500,1,Out,1024,1.408777e-03,9.271323e+01,1.519499e-05
3500,2,Q,192,1.483504e-04,2.245478e+01,6.606628e-06
3500,2,K,192,1.311566e-04,2.163773e+01,6.061478e-06
3500,2,V,128,1.697840e-04,1.423952e+01,1.192344e-05
3500,2,Out,1024,6.299648e-04,5.229156e+01,1.204716e-05
3500,3,Q,192,5.884044e-06,5.353386e+00,1.099126e-06
3500,3,K,192,2.892109e-06,5.496770e+00,5.261469e-07
3500,3,V,128,2.921502e-05,9.551878e+00,3.058563e-06
3500,3,Out,1024,2.405781e-04,2.172429e+01,1.107415e-05
3500,4,Q,192,2.075988e-06,2.536165e+00,8.185538e-07
3500,4,K,192,3.140890e-06,3.546644e+00,8.855949e-07
3500,4,V,128,2.624845e-05,7.875184e+00,3.333059e-06
3500,4,Out,1024,2.080807e-04,2.021008e+01,1.029589e-05
3500,5,Q,192,8.428885e-07,9.125807e-01,9.236318e-07
3500,5,K,192,2.490402e-06,2.245828e+00,1.108902e-06
3500,5,V,128,2.664998e-05,7.215399e+00,3.693487e-06
3500,5,Out,1024,2.313503e-04,2.244115e+01,1.030920e-05
3600,0,Q,192,1.366941e-03,2.705916e+01,5.051676e-05
3600,0,K,192,1.652456e-03,3.014486e+01,5.481717e-05
3600,0,V,128,5.250058e-03,2.787870e+01,1.883179e-04
3600,0,Out,1024,1.154073e-02,2.597901e+02,4.442330e-05
3600,1,Q,192,4.891812e-04,2.867245e+01,1.706102e-05
3600,1,K,192,4.178659e-04,2.895221e+01,1.443295e-05
3600,1,V,128,5.277055e-04,1.747510e+01,3.019757e-05
3600,1,Out,1024,1.569686e-03,9.293584e+01,1.688999e-05
3600,2,Q,192,1.606946e-04,2.249371e+01,7.143978e-06
3600,2,K,192,1.905288e-04,2.168295e+01,8.787035e-06
3600,2,V,128,2.257786e-04,1.426980e+01,1.582213e-05
3600,2,Out,1024,7.629689e-04,5.239330e+01,1.456234e-05
3600,3,Q,192,7.878399e-06,5.374557e+00,1.465869e-06
3600,3,K,192,4.210484e-06,5.508317e+00,7.643868e-07
3600,3,V,128,3.932639e-05,9.573240e+00,4.107950e-06
3600,3,Out,1024,2.758893e-04,2.177512e+01,1.266993e-05
3600,4,Q,192,2.902973e-06,2.550146e+00,1.138355e-06
3600,4,K,192,3.662302e-06,3.561486e+00,1.028307e-06
3600,4,V,128,3.076928e-05,7.885860e+00,3.901829e-06
3600,4,Out,1024,2.277193e-04,2.025379e+01,1.124330e-05
3600,5,Q,192,8.368119e-07,9.189532e-01,9.106142e-07
3600,5,K,192,2.477294e-06,2.256768e+00,1.097718e-06
3600,5,V,128,2.802805e-05,7.222213e+00,3.880811e-06
3600,5,Out,1024,2.444359e-04,2.247319e+01,1.087677e-05
3700,0,Q,192,1.455597e-03,2.706788e+01,5.377579e-05
3700,0,K,192,1.724709e-03,3.015058e+01,5.720317e-05
3700,0,V,128,5.141778e-03,2.788207e+01,1.844116e-04
3700,0,Out,1024,1.154567e-02,2.598091e+02,4.443903e-05
3700,1,Q,192,4.912243e-04,2.868486e+01,1.712486e-05
3700,1,K,192,3.598611e-04,2.897395e+01,1.242016e-05
3700,1,V,128,4.443671e-04,1.749147e+01,2.540479e-05
3700,1,Out,1024,1.577208e-03,9.309660e+01,1.694163e-05
3700,2,Q,192,1.676041e-04,2.252403e+01,7.441124e-06
3700,2,K,192,1.339600e-04,2.171542e+01,6.168887e-06
3700,2,V,128,1.875938e-04,1.430101e+01,1.311752e-05
3700,2,Out,1024,7.413679e-04,5.247879e+01,1.412700e-05
3700,3,Q,192,1.012662e-05,5.390053e+00,1.878760e-06
3700,3,K,192,4.443453e-06,5.517719e+00,8.053061e-07
3700,3,V,128,3.713062e-05,9.595996e+00,3.869386e-06
3700,3,Out,1024,2.744698e-04,2.182183e+01,1.257777e-05
3700,4,Q,192,2.934868e-06,2.563282e+00,1.144965e-06
3700,4,K,192,3.387592e-06,3.572417e+00,9.482632e-07
3700,4,V,128,2.599755e-05,7.894622e+00,3.293071e-06
3700,4,Out,1024,2.227121e-04,2.029334e+01,1.097464e-05
3700,5,Q,192,1.016721e-06,9.229977e-01,1.101543e-06
3700,5,K,192,3.091341e-06,2.265563e+00,1.364492e-06
3700,5,V,128,3.081695e-05,7.227210e+00,4.264018e-06
3700,5,Out,1024,2.561721e-04,2.250134e+01,1.138475e-05
3800,0,Q,192,1.266927e-03,2.707266e+01,4.679730e-05
3800,0,K,192,1.442534e-03,3.015342e+01,4.783983e-05
3800,0,V,128,5.083914e-03,2.788408e+01,1.823232e-04
3800,0,Out,1024,1.127036e-02,2.598069e+02,4.337976e-05
3800,1,Q,192,4.176636e-04,2.869254e+01,1.455652e-05
3800,1,K,192,3.081757e-04,2.898887e+01,1.063083e-05
3800,1,V,128,4.245555e-04,1.750499e+01,2.425340e-05
3800,1,Out,1024,1.386567e-03,9.320251e+01,1.487693e-05
3800,2,Q,192,1.532566e-04,2.254697e+01,6.797217e-06
3800,2,K,192,1.327742e-04,2.174356e+01,6.106371e-06
3800,2,V,128,1.705428e-04,1.432199e+01,1.190776e-05
3800,2,Out,1024,6.670898e-04,5.255398e+01,1.269342e-05
3800,3,Q,192,8.084778e-06,5.406476e+00,1.495388e-06
3800,3,K,192,4.325859e-06,5.526981e+00,7.826803e-07
3800,3,V,128,3.179422e-05,9.614726e+00,3.306826e-06
3800,3,Out,1024,2.621804e-04,2.186201e+01,1.199251e-05
3800,4,Q,192,3.272759e-06,2.573918e+00,1.271509e-06
3800,4,K,192,3.997699e-06,3.582862e+00,1.115784e-06
3800,4,V,128,2.665493e-05,7.899806e+00,3.374124e-06
3800,4,Out,1024,2.117483e-04,2.031601e+01,1.042273e-05
3800,5,Q,192,9.466261e-07,9.276646e-01,1.020440e-06
3800,5,K,192,2.181792e-06,2.273394e+00,9.597070e-07
3800,5,V,128,2.518158e-05,7.233773e+00,3.481113e-06
3800,5,Out,1024,2.424087e-04,2.253763e+01,1.075573e-05
3900,0,Q,192,1.688770e-03,2.707776e+01,6.236744e-05
3900,0,K,192,1.920855e-03,3.015672e+01,6.369576e-05
3900,0,V,128,4.966937e-03,2.788428e+01,1.781268e-04
3900,0,Out,1024,1.098778e-02,2.597932e+02,4.229435e-05
3900,1,Q,192,5.103234e-04,2.869665e+01,1.778338e-05
3900,1,K,192,3.506018e-04,2.899675e+01,1.209107e-05
3900,1,V,128,4.595166e-04,1.751516e+01,2.623537e-05
3900,1,Out,1024,1.483390e-03,9.327842e+01,1.590282e-05
3900,2,Q,192,1.644632e-04,2.256554e+01,7.288247e-06
3900,2,K,192,1.133266e-04,2.176097e+01,5.207792e-06
3900,2,V,128,1.692801e-04,1.433902e+01,1.180556e-05
3900,2,Out,1024,7.210327e-04,5.259870e+01,1.370818e-05
3900,3,Q,192,8.019776e-06,5.418236e+00,1.480145e-06
3900,3,K,192,3.972750e-06,5.535037e+00,7.177459e-07
3900,3,V,128,3.296007e-05,9.622935e+00,3.425158e-06
3900,3,Out,1024,2.651113e-04,2.189103e+01,1.211050e-05
3900,4,Q,192,3.121599e-06,2.578938e+00,1.210420e-06
3900,4,K,192,4.027192e-06,3.588586e+00,1.122223e-06
3900,4,V,128,2.480000e-05,7.905682e+00,3.136985e-06
3900,4,Out,1024,2.161796e-04,2.033141e+01,1.063279e-05
3900,5,Q,192,1.163502e-06,9.313639e-01,1.249246e-06
3900,5,K,192,2.734100e-06,2.278291e+00,1.200066e-06
3900,5,V,128,2.727540e-05,7.236219e+00,3.769289e-06
3900,5,Out,1024,2.563448e-04,2.255001e+01,1.136783e-05
4000,0,Q,192,1.434942e-03,2.708036e+01,5.298830e-05
4000,0,K,192,1.756447e-03,3.015751e+01,5.824244e-05
4000,0,V,128,5.521569e-03,2.788500e+01,1.980122e-04
4000,0,Out,1024,1.240221e-02,2.597705e+02,4.774294e-05
4000,1,Q,192,4.724506e-04,2.870146e+01,1.646086e-05
4000,1,K,192,3.238299e-04,2.900080e+01,1.116624e-05
4000,1,V,128,4.294960e-04,1.752090e+01,2.451336e-05
4000,1,Out,1024,1.486212e-03,9.333684e+01,1.592310e-05
4000,2,Q,192,2.031095e-04,2.258013e+01,8.995054e-06
4000,2,K,192,1.716513e-04,2.177478e+01,7.883031e-06
4000,2,V,128,1.874719e-04,1.435007e+01,1.306418e-05
4000,2,Out,1024,7.818301e-04,5.264092e+01,1.485214e-05
4000,3,Q,192,7.872210e-06,5.429306e+00,1.449948e-06
4000,3,K,192,3.967230e-06,5.542112e+00,7.158336e-07
4000,3,V,128,3.138173e-05,9.635989e+00,3.256721e-06
4000,3,Out,1024,2.825667e-04,2.192308e+01,1.288900e-05
4000,4,Q,192,3.735707e-06,2.584665e+00,1.445335e-06
4000,4,K,192,4.033786e-06,3.593289e+00,1.122589e-06
4000,4,V,128,2.461214e-05,7.907969e+00,3.112321e-06
4000,4,Out,1024,2.369984e-04,2.034316e+01,1.165003e-05
4000,5,Q,192,1.146605e-06,9.350516e-01,1.226248e-06
4000,5,K,192,2.445303e-06,2.282798e+00,1.071187e-06
4000,5,V,128,2.648487e-05,7.239042e+00,3.658615e-06
4000,5,Out,1024,2.614316e-04,2.256833e+01,1.158401e-05
4100,0,Q,192,1.514683e-03,2.708220e+01,5.592910e-05
4100,0,K,192,1.720258e-03,3.015927e+01,5.703910e-05
4100,0,V,128,4.902775e-03,2.788558e+01,1.758176e-04
4100,0,Out,1024,1.091056e-02,2.597462e+02,4.200471e-05
4100,1,Q,192,4.635554e-04,2.870303e+01,1.615005e-05
4100,1,K,192,3.548666e-04,2.900274e+01,1.223562e-05
4100,1,V,128,4.377580e-04,1.752539e+01,2.497850e-05
4100,1,Out,1024,1.458002e-03,9.336900e+01,1.561548e-05
4100,2,Q,192,1.742803e-04,2.258867e+01,7.715384e-06
4100,2,K,192,1.462170e-04,2.178601e+01,6.711506e-06
4100,2,V,128,2.001230e-04,1.435558e+01,1.394044e-05
4100,2,Out,1024,7.354917e-04,5.268095e+01,1.396125e-05
4100,3,Q,192,9.884845e-06,5.439551e+00,1.817217e-06
4100,3,K,192,4.800248e-06,5.549747e+00,8.649491e-07
4100,3,V,128,3.704635e-05,9.644584e+00,3.841156e-06
4100,3,Out,1024,2.700319e-04,2.194066e+01,1.230737e-05
4100,4,Q,192,2.594188e-06,2.587908e+00,1.002427e-06
4100,4,K,192,2.800944e-06,3.595921e+00,7.789227e-07
4100,4,V,128,2.338147e-05,7.911690e+00,2.955306e-06
4100,4,Out,1024,2.179320e-04,2.035834e+01,1.070480e-05
4100,5,Q,192,8.763712e-07,9.371380e-01,9.351571e-07
4100,5,K,192,1.966113e-06,2.285737e+00,8.601661e-07
4100,5,V,128,2.532786e-05,7.240597e+00,3.498035e-06
4100,5,Out,1024,2.404167e-04,2.257850e+01,1.064804e-05
4200,0,Q,192,1.396921e-03,2.708303e+01,5.157918e-05
4200,0,K,192,1.627396e-03,3.015999e+01,5.395876e-05
4200,0,V,128,5.190087e-03,2.788498e+01,1.861248e-04
4200,0,Out,1024,1.163282e-02,2.597213e+02,4.478961e-05
4200,1,Q,192,5.188661e-04,2.870344e+01,1.807679e-05
4200,1,K,192,3.640105e-04,2.900477e+01,1.255002e-05
4200,1,V,128,5.047408e-04,1.752832e+01,2.879573e-05
4200,1,Out,1024,1.729127e-03,9.339424e+01,1.851428e-05
4200,2,Q,192,1.750696e-04,2.259256e+01,7.748995e-06
4200,2,K,192,1.465361e-04,2.179112e+01,6.724578e-06
4200,2,V,128,1.911011e-04,1.435909e+01,1.330872e-05
4200,2,Out,1024,7.724869e-04,5.270486e+01,1.465684e-05
4200,3,Q,192,1.176703e-05,5.447605e+00,2.160037e-06
4200,3,K,192,5.022017e-06,5.554313e+00,9.041653e-07
4200,3,V,128,3.624917e-05,9.651512e+00,3.755803e-06
4200,3,Out,1024,3.019303e-04,2.195378e+01,1.375299e-05
4200,4,Q,192,4.129309e-06,2.590891e+00,1.593779e-06
4200,4,K,192,3.667940e-06,3.598297e+00,1.019354e-06
4200,4,V,128,2.758021e-05,7.913568e+00,3.485181e-06
4200,4,Out,1024,2.388675e-04,2.036635e+01,1.172854e-05
4200,5,Q,192,9.629434e-07,9.383230e-01,1.026239e-06
4200,5,K,192,2.472501e-06,2.287546e+00,1.080853e-06
4200,5,V,128,2.549364e-05,7.242079e+00,3.520210e-06
4200,5,Out,1024,2.458407e-04,2.258442e+01,1.088541e-05
4300,0,Q,192,1.263559e-03,2.708382e+01,4.665365e-05
4300,0,K,192,1.485024e-03,3.015973e+01,4.923865e-05
4300,0,V,128,4.778094e-03,2.788469e+01,1.713519e-04
4300,0,Out,1024,1.045910e-02,2.596987e+02,4.027399e-05
4300,1,Q,192,3.983247e-04,2.870384e+01,1.387705e-05
4300,1,K,192,2.856526e-04,2.900580e+01,9.848121e-06
4300,1,V,128,4.195533e-04,1.752841e+01,2.393561e-05
4300,1,Out,1024,1.400265e-03,9.340887e+01,1.499070e-05
4300,2,Q,192,1.683052e-04,2.259567e+01,7.448558e-06
4300,2,K,192,1.497021e-04,2.179440e+01,6.868834e-06
4300,2,V,128,1.646517e-04,1.436028e+01,1.146577e-05
4300,2,Out,1024,6.789967e-04,5.272070e+01,1.287913e-05
4300,3,Q,192,9.711934e-06,5.454454e+00,1.780551e-06
4300,3,K,192,5.047737e-06,5.558362e+00,9.081339e-07
4300,3,V,128,3.455026e-05,9.656768e+00,3.577829e-06
4300,3,Out,1024,2.667789e-04,2.196710e+01,1.214448e-05
4300,4,Q,192,2.606956e-06,2.593756e+00,1.005089e-06
4300,4,K,192,3.022162e-06,3.599628e+00,8.395760e-07
4300,4,V,128,2.510926e-05,7.915417e+00,3.172197e-06
4300,4,Out,1024,2.162557e-04,2.037213e+01,1.061527e-05
4300,5,Q,192,9.145276e-07,9.394307e-01,9.734913e-07
4300,5,K,192,2.292840e-06,2.289058e+00,1.001652e-06
4300,5,V,128,2.634064e-05,7.242154e+00,3.637128e-06
4300,5,Out,1024,2.357920e-04,2.258780e+01,1.043891e-05
4400,0,Q,192,1.499084e-03,2.708461e+01,5.534818e-05
4400,0,K,192,1.813554e-03,3.015986e+01,6.013139e-05
4400,0,V,128,5.054011e-03,2.788410e+01,1.812506e-04
4400,0,Out,1024,1.154988e-02,2.596805e+02,4.447729e-05
4400,1,Q,192,5.381878e-04,2.870410e+01,1.874951e-05
4400,1,K,192,4.099218e-04,2.900717e+01,1.413174e-05
4400,1,V,128,5.323576e-04,1.752933e+01,3.036953e-05
4400,1,Out,1024,1.727619e-03,9.341790e+01,1.849345e-05
4400,2,Q,192,1.656308e-04,2.259733e+01,7.329663e-06
4400,2,K,192,1.454831e-04,2.179571e+01,6.674849e-06
4400,2,V,128,2.135544e-04,1.436211e+01,1.486929e-05
4400,2,Out,1024,8.138240e-04,5.273268e+01,1.543301e-05
4400,3,Q,192,9.657508e-06,5.460613e+00,1.768576e-06
4400,3,K,192,6.045613e-06,5.563216e+00,1.086712e-06
4400,3,V,128,3.888100e-05,9.660052e+00,4.024926e-06
4400,3,Out,1024,2.933851e-04,2.197544e+01,1.335059e-05
4400,4,Q,192,2.911062e-06,2.595819e+00,1.121442e-06
4400,4,K,192,3.522056e-06,3.600909e+00,9.781017e-07
4400,4,V,128,2.739378e-05,7.916466e+00,3.460355e-06
4400,4,Out,1024,2.359642e-04,2.037569e+01,1.158067e-05
4400,5,Q,192,1.186822e-06,9.406379e-01,1.261720e-06
4400,5,K,192,2.746830e-06,2.290388e+00,1.199286e-06
4400,5,V,128,2.868881e-05,7.242249e+00,3.961312e-06
4400,5,Out,1024,2.602088e-04,2.259052e+01,1.151849e-05
4500,0,Q,192,1.507154e-03,2.708495e+01,5.564543e-05
4500,0,K,192,2.010364e-03,3.015952e+01,6.665768e-05
4500,0,V,128,4.580179e-03,2.788378e+01,1.642596e-04
4500,0,Out,1024,1.016812e-02,2.596630e+02,3.915892e-05
4500,1,Q,192,4.725088e-04,2.870391e+01,1.646148e-05
4500,1,K,192,3.725757e-04,2.900766e+01,1.284405e-05
4500,1,V,128,4.164075e-04,1.752929e+01,2.375496e-05
4500,1,Out,1024,1.381861e-03,9.342145e+01,1.479168e-05
4500,2,Q,192,1.503339e-04,2.259851e+01,6.652381e-06
4500,2,K,192,1.209720e-04,2.179658e+01,5.550044e-06
4500,2,V,128,1.521673e-04,1.436269e+01,1.059462e-05
4500,2,Out,1024,6.490065e-04,5.274044e+01,1.230567e-05
4500,3,Q,192,8.950564e-06,5.465182e+00,1.637743e-06
4500,3,K,192,5.003447e-06,5.566224e+00,8.988943e-07
4500,3,V,128,3.439844e-05,9.662237e+00,3.560090e-06
4500,3,Out,1024,2.678044e-04,2.198430e+01,1.218162e-05
4500,4,Q,192,2.437264e-06,2.596559e+00,9.386515e-07
4500,4,K,192,3.426334e-06,3.601781e+00,9.512888e-07
4500,4,V,128,2.339322e-05,7.917908e+00,2.954470e-06
4500,4,Out,1024,2.065895e-04,2.037799e+01,1.013787e-05
4500,5,Q,192,1.038112e-06,9.414101e-01,1.102720e-06
4500,5,K,192,2.152028e-06,2.291296e+00,9.392187e-07
4500,5,V,128,2.213919e-05,7.242602e+00,3.056801e-06
4500,5,Out,1024,2.267784e-04,2.259360e+01,1.003728e-05
4600,0,Q,192,1.527798e-03,2.708517e+01,5.640717e-05
4600,0,K,192,1.929876e-03,3.015949e+01,6.398902e-05
4600,0,V,128,4.795028e-03,2.788345e+01,1.719668e-04
4600,0,Out,1024,1.072420e-02,2.596477e+02,4.130288e-05
4600,1,Q,192,4.634862e-04,2.870388e+01,1.614716e-05
4600,1,K,192,3.536468e-04,2.900809e+01,1.219132e-05
4600,1,V,128,4.927396e-04,1.752898e+01,2.811000e-05
4600,1,Out,1024,1.515834e-03,9.342200e+01,1.622566e-05
4600,2,Q,192,1.827206e-04,2.259836e+01,8.085571e-06
4600,2,K,192,1.853149e-04,2.179694e+01,8.501880e-06
4600,2,V,128,2.236136e-04,1.436272e+01,1.556903e-05
4600,2,Out,1024,7.586118e-04,5.274665e+01,1.438218e-05
4600,3,Q,192,1.007042e-05,5.468448e+00,1.841550e-06
4600,3,K,192,4.618087e-06,5.567188e+00,8.295188e-07
4600,3,V,128,3.551666e-05,9.664163e+00,3.675089e-06
4600,3,Out,1024,2.790986e-04,2.199000e+01,1.269207e-05
4600,4,Q,192,2.716855e-06,2.597132e+00,1.046098e-06
4600,4,K,192,3.300195e-06,3.602329e+00,9.161283e-07
4600,4,V,128,2.446370e-05,7.918922e+00,3.089272e-06
4600,4,Out,1024,2.117113e-04,2.037959e+01,1.038840e-05
4600,5,Q,192,9.714240e-07,9.422700e-01,1.030940e-06
4600,5,K,192,2.270631e-06,2.291839e+00,9.907462e-07
4600,5,V,128,2.342874e-05,7.242202e+00,3.235030e-06
4600,5,Out,1024,2.254846e-04,2.259474e+01,9.979520e-06
4700,0,Q,192,1.451796e-03,2.708530e+01,5.360089e-05
4700,0,K,192,1.812247e-03,3.015952e+01,6.008871e-05
4700,0,V,128,5.419984e-03,2.788328e+01,1.943812e-04
4700,0,Out,1024,1.227655e-02,2.596352e+02,4.728386e-05
4700,1,Q,192,5.779009e-04,2.870392e+01,2.013317e-05
4700,1,K,192,4.122521e-04,2.900809e+01,1.421163e-05
4700,1,V,128,4.785143e-04,1.752880e+01,2.729875e-05
4700,1,Out,1024,1.555678e-03,9.342120e+01,1.665231e-05
4700,2,Q,192,2.071927e-04,2.259874e+01,9.168329e-06
4700,2,K,192,1.787592e-04,2.179736e+01,8.200954e-06
4700,2,V,128,2.028782e-04,1.436306e+01,1.412500e-05
4700,2,Out,1024,8.176833e-04,5.275242e+01,1.550039e-05
4700,3,Q,192,1.216352e-05,5.471122e+00,2.223222e-06
4700,3,K,192,5.733101e-06,5.569256e+00,1.029420e-06
4700,3,V,128,3.474500e-05,9.665078e+00,3.594901e-06
4700,3,Out,1024,2.931012e-04,2.199255e+01,1.332730e-05
4700,4,Q,192,2.668876e-06,2.597589e+00,1.027444e-06
4700,4,K,192,3.495302e-06,3.602855e+00,9.701476e-07
4700,4,V,128,2.441989e-05,7.919186e+00,3.083637e-06
4700,4,Out,1024,2.205863e-04,2.038065e+01,1.082332e-05
4700,5,Q,192,8.574364e-07,9.425870e-01,9.096629e-07
4700,5,K,192,2.200828e-06,2.292137e+00,9.601643e-07
4700,5,V,128,2.162862e-05,7.242129e+00,2.986500e-06
4700,5,Out,1024,2.271072e-04,2.259513e+01,1.005116e-05
4800,0,Q,192,1.617254e-03,2.708537e+01,5.970949e-05
4800,0,K,192,2.068397e-03,3.015968e+01,6.858154e-05
4800,0,V,128,5.546453e-03,2.788320e+01,1.989173e-04
4800,0,Out,1024,1.246788e-02,2.596239e+02,4.802286e-05
4800,1,Q,192,4.516048e-04,2.870354e+01,1.573342e-05
4800,1,K,192,3.588069e-04,2.900826e+01,1.236913e-05
4800,1,V,128,4.297647e-04,1.752852e+01,2.451803e-05
4800,1,Out,1024,1.521904e-03,9.341939e+01,1.629109e-05
4800,2,Q,192,1.825491e-04,2.259912e+01,8.077710e-06
4800,2,K,192,1.518074e-04,2.179821e+01,6.964213e-06
4800,2,V,128,2.068375e-04,1.436253e+01,1.440119e-05
4800,2,Out,1024,7.838648e-04,5.275742e+01,1.485790e-05
4800,3,Q,192,1.082040e-05,5.473597e+00,1.976835e-06
4800,3,K,192,5.526353e-06,5.571828e+00,9.918383e-07
4800,3,V,128,3.639464e-05,9.666746e+00,3.764932e-06
4800,3,Out,1024,2.911491e-04,2.199473e+01,1.323722e-05
4800,4,Q,192,2.746365e-06,2.597827e+00,1.057178e-06
4800,4,K,192,2.965368e-06,3.603467e+00,8.229209e-07
4800,4,V,128,2.419550e-05,7.919264e+00,3.055271e-06
4800,4,Out,1024,2.240695e-04,2.038130e+01,1.099388e-05
4800,5,Q,192,7.636812e-07,9.428760e-01,8.099487e-07
4800,5,K,192,1.688455e-06,2.292363e+00,7.365566e-07
4800,5,V,128,2.337597e-05,7.242008e+00,3.227829e-06
4800,5,Out,1024,2.369119e-04,2.259620e+01,1.048459e-05
4900,0,Q,192,1.475321e-03,2.708556e+01,5.446890e-05
4900,0,K,192,1.780723e-03,3.015948e+01,5.904357e-05
4900,0,V,128,5.015926e-03,2.788297e+01,1.798921e-04
4900,0,Out,1024,1.130119e-02,2.596139e+02,4.353077e-05
4900,1,Q,192,4.868226e-04,2.870336e+01,1.696047e-05
4900,1,K,192,3.243723e-04,2.900853e+01,1.118196e-05
4900,1,V,128,4.069702e-04,1.752851e+01,2.321762e-05
4900,1,Out,1024,1.480825e-03,9.341864e+01,1.585149e-05
4900,2,Q,192,1.788365e-04,2.259949e+01,7.913297e-06
4900,2,K,192,1.523884e-04,2.179867e+01,6.990719e-06
4900,2,V,128,1.900063e-04,1.436276e+01,1.322909e-05
4900,2,Out,1024,7.537011e-04,5.276175e+01,1.428499e-05
4900,3,Q,192,1.141337e-05,5.475656e+00,2.084384e-06
4900,3,K,192,5.717107e-06,5.573088e+00,1.025842e-06
4900,3,V,128,3.471819e-05,9.668093e+00,3.591007e-06
4900,3,Out,1024,2.832425e-04,2.199706e+01,1.287638e-05
4900,4,Q,192,3.022721e-06,2.598196e+00,1.163392e-06
4900,4,K,192,4.175616e-06,3.603966e+00,1.158617e-06
4900,4,V,128,2.525233e-05,7.919380e+00,3.188675e-06
4900,4,Out,1024,2.107963e-04,2.038252e+01,1.034202e-05
4900,5,Q,192,9.135857e-07,9.429330e-01,9.688766e-07
4900,5,K,192,1.775469e-06,2.292527e+00,7.744594e-07
4900,5,V,128,2.236858e-05,7.242166e+00,3.088659e-06
4900,5,Out,1024,2.273309e-04,2.259687e+01,1.006028e-05
